title,price,description,rating,image
Osprey Kyte 46 Pack - Women's,$200.00,"Rich with practical features, the women's Osprey Kyte 46 pack is a durable workhorse that's ready to carry your gear off the beaten path into rugged, unpredictable backcountry terrain.",4.7,https://www.rei.com/media/a262809e-7b3a-4296-b719-dcf1b094791a?size=784x588
REI Co-op Traverse 60 Pack - Women's,$229.00,"From fit to features, the women's Traverse 60 pack was born from our extensive field research. The result: burly durability, easy adjustability, improved comfort and just-in-case versatility.",4.6,https://www.rei.com/media/0ce3980b-a864-4319-8d11-7c405d52a661?size=784x588
Deuter Trail 28 SL Pack - Women's,$140.00,"Built for alpine hikers and climbers who explore at the highest altitudes, the women's Deuter Trail 28 SL pack is lightweight and comfortable, yet durable enough for your toughest adventures.",4.8,https://www.rei.com/media/d19a0a36-27f8-4371-a7df-a7126a358009?size=784x588
Gregory Nano 22 H2O Hydration Pack,$89.95,"Ideal for quick-strike missions to catch the sunset or a weekend at your favorite mountain music fest, the Gregory Nano 22 H2O hydration pack hauls your gear for the day plus 3 liters of water.",4.5,https://www.rei.com/media/3f6fea5b-cea0-43bf-b5c8-583a09b82d2b?size=784x588
Osprey Talon 36 Pack - Men's,$190.00,"Adept at day trips, ultralight overnighters and even bikepacking, the Osprey Talon 36 pack is designed for dynamic body movement with a continuous-wrap harness and hipbelt that moves with you.",5.0,https://www.rei.com/media/d02ff40e-1619-4d05-8b7e-bd0a938051e2?size=784x588
Gregory Nano 18 H2O Hydration Pack,$79.95,"A handy companion for a spontaneous hike, music festival or busy weekend, the Gregory Nano 18 H2O hydration pack hauls all of your must-haves—and 3 liters of water—when you're out and about.",4.7,https://www.rei.com/media/6af93a9b-971a-497f-9f15-ff63fa0afde3?size=784x588
REI Co-op Trailbreak 60 Pack - Women's,$149.00,"You're set to tackle weekend trips and long hikes with the comfortable women's REI Co-op Trailbreak 60 pack. It's built to last for years, and then you can hand it down—it adjusts to fit most bodies.",4.6,https://www.rei.com/media/b2c162d8-6074-408b-8b71-6941d4c8e71d?size=784x588
REI Co-op Trailbreak 60 Pack - Women's,$149.00,"You're set to tackle weekend trips and long hikes with the comfortable women's REI Co-op Trailbreak 60 pack. It's built to last for years, and then you can hand it down—it adjusts to fit most bodies.",4.6,https://www.rei.com/media/b2c162d8-6074-408b-8b71-6941d4c8e71d?size=784x588
Osprey Talon 22 Pack - Men's,$150.00,"Bring hydration, food and extra layers along wherever your imagination takes you with the men's Osprey Talon 22 pack, your new favorite day-hiking, biking or peak-bagging carry solution.",4.6,https://www.rei.com/media/3d7fe0ab-074e-41d3-ab0b-ca8ce53adfc3?size=784x588
REI Co-op Trail 25 Pack - Men's,$79.95,"Sized just right for day hikes, commuting and carry-on travel, the men's REI Co-op Trail 25 pack holds plenty of gear, keeps it well organized and rides light and comfy on your back.",4.6,https://www.rei.com/media/f04915e6-dc75-446a-9858-78dc08a02e2e?size=784x588
REI Co-op Trail 25 Pack - Women's,$79.95,"Light and comfy on your back, the women's REI Co-op Trail 25 pack holds plenty of gear and keeps it well organized for day hikes, commuting and carry-on travel.",4.7,https://www.rei.com/media/ec6a991a-06c0-473e-97e9-bda48e44d2ac?size=784x588
REI Co-op Flash 22 Pack,$59.95,"Lean, clean and well-appointed, the 14 oz. REI Co-op Flash 22 gives you a removable back pad, waist and sternum straps—even a hydration sleeve—real comfort for a long day hike or summit push.",4.5,https://www.rei.com/media/9b6fd812-0683-418a-80d2-fcc7aee5c042?size=784x588
REI Co-op Trail 40 Pack - Men's,$129.00,"Built for comfort, the REI Co-op Trail 40 pack holds plenty of gear for day hikes, overnights and travel. It gives you easy access to your stuff and has tons of handy organizer pockets.",4.6,https://www.rei.com/media/a39e6a25-87fb-4233-b272-925e69ed02e0?size=784x588
REI Co-op Trail 40 Pack - Women's,$129.00,"Ideal for day hikes, overnights and travel, the strong and comfortable women's REI Co-op Trail 40 pack offers easy access to your gear, tons of organizer pockets and a comfortable carry.",4.7,https://www.rei.com/media/81201189-fd3a-44b9-b091-101ca97f2f76?size=784x588
REI Co-op Tarn 18 Pack - Kids',$26.89,"Turn your aspiring young hiker loose on the trail with the durable REI Co-op Tarn 18 daypack. They'll love the kid-specific comfort, thoughtful design and variety of pockets.",4.7,https://www.rei.com/media/4e434a2e-447f-4fc2-a115-36280ec962ec?size=784x588
REI Co-op Trailbreak 60 Pack - Men's,$149.00,"Roomy enough for a weekend and comfortable enough for long hikes, the men's REI Co-op Trailbreak 60 pack is built to last for years, and then you can hand it down—it adjusts to fit most bodies.",4.6,https://www.rei.com/media/b47c04fa-c40d-43c5-a21f-46932264f660?size=784x588
REI Co-op Traverse 32 Pack - Women's,$139.00,"Keeping you supplied for everything from ultralight overnighters to epic day hikes, the women's REI Co-op Traverse 32 pack is a durable, comfortable and well-organized workhorse.",4.7,https://www.rei.com/media/fa6b3974-d26e-49e4-8d0f-daad0dc82c5e?size=784x588
REI Co-op Traverse 32 Pack - Men's,$139.00,"A durable, comfortable and well-organized workhorse, the men's REI Co-op Traverse 32 pack keeps you supplied for everything from ultralight overnighters to epic day hikes.",4.5,https://www.rei.com/media/081c6e4b-d791-4a98-9c35-2e94856a91ab?size=784x588
REI Co-op Tarn 12 Pack - Kids',$23.89,This is a real pack—not a toy. That's why the kids' REI Co-op Tarn 12 pack gets youngsters excited to hit the trail carrying their own stuff in their own pack.,4.4,https://www.rei.com/media/9affa9a7-4c53-4e58-a991-a76253c4e6ad?size=784x588
REI Co-op Tarn 12 Pack - Kids',$23.89,This is a real pack—not a toy. That's why the kids' REI Co-op Tarn 12 pack gets youngsters excited to hit the trail carrying their own stuff in their own pack.,4.4,https://www.rei.com/media/9affa9a7-4c53-4e58-a991-a76253c4e6ad?size=784x588
REI Co-op Flash 18 Pack,$39.95,"Simple, clean and functional, the REI Co-op Flash 18 daypack is just 9.5 oz., yet roomy enough to hold the Ten Essentials (and more), comfy enough to carry all day, and even hydration compatible.",4.6,https://www.rei.com/media/5fc1afe2-b050-4b76-afd0-b4366ec4e12c?size=784x588
REI Co-op Flash 18 Pack - Pride Graphic Edition,$39.95,"Ultralight, comfy to carry and roomy enough to hold the Ten Essentials (and more) the REI Co-op Flash 18 Pride Edition pack makes hikes, travel and your daily commute feel like a walk in the park.",4.6,https://www.rei.com/media/482122f8-af91-480e-9ba1-530d2a0682c3?size=784x588
Cotopaxi Luzon 24L Pack - Del Dia,$75.00,"A big brother to the do-it-all, 18-liter Luzon, the Cotopaxi Luzon Del Dia 24-liter pack offers everything you love about the Luzon, plus added capacity and a few extra features.",4.7,https://www.rei.com/media/32dafc5e-c508-415f-8f6a-93e8307b1fbd?size=784x588
Cotopaxi Luzon 24L Pack - Del Dia,$75.00,"A big brother to the do-it-all, 18-liter Luzon, the Cotopaxi Luzon Del Dia 24-liter pack offers everything you love about the Luzon, plus added capacity and a few extra features.",4.7,https://www.rei.com/media/32dafc5e-c508-415f-8f6a-93e8307b1fbd?size=784x588
REI Co-op Tarn 65 Pack - Kids',$98.99,"Thanks to the adjustable torso and hipbelt, the REI Co-op Tarn 65 pack grows with kids, teens and tweens—and their love of hiking! And its breathable, padded back makes long hauls comfy, too.",4.0,https://www.rei.com/media/d7b51b29-ae4e-41b9-829f-905ac3c3bfbb?size=784x588
REI Co-op Tarn 65 Pack - Kids',$98.99,"Thanks to the adjustable torso and hipbelt, the REI Co-op Tarn 65 pack grows with kids, teens and tweens—and their love of hiking! And its breathable, padded back makes long hauls comfy, too.",4.0,https://www.rei.com/media/d7b51b29-ae4e-41b9-829f-905ac3c3bfbb?size=784x588
Osprey Kestrel 48 Pack - Men's,$200.00,Carry your gear off the beaten path and into the rugged backcountry with the help of the men's Osprey Kestrel 48 pack. This versatile pack is ready for any and all of your outdoor adventures.,4.7,https://www.rei.com/media/73757a56-2bd6-4155-b66a-1dff0a2536eb?size=784x588
REI Co-op Tarn 40 Pack - Kids',$59.89,"Made for the growing hiker, the adaptable kids' REI Co-op Tarn 40 pack can change shape thanks to compression straps, a removable top lid and an adjustable back panel for a variety of torso lengths.",4.2,https://www.rei.com/media/7d4b8156-59bf-4845-a740-a96c30b7db84?size=784x588
REI Co-op Tarn 40 Pack - Kids',$59.89,"Made for the growing hiker, the adaptable kids' REI Co-op Tarn 40 pack can change shape thanks to compression straps, a removable top lid and an adjustable back panel for a variety of torso lengths.",4.2,https://www.rei.com/media/7d4b8156-59bf-4845-a740-a96c30b7db84?size=784x588
Osprey Kyte 36 Pack - Women's,$180.00,"Designed and built as a durable workhorse, the women's Osprey Kyte 36 pack eagerly carries gear off the beaten path into rugged, unpredictable backcountry terrain.",4.5,https://www.rei.com/media/b6fbb852-e21c-4884-910b-6d5afd3980b7?size=784x588
Osprey Kyte 46 Pack - Women's,$200.00,"Rich with practical features, the women's Osprey Kyte 46 pack is a durable workhorse that's ready to carry your gear off the beaten path into rugged, unpredictable backcountry terrain.",4.7,https://www.rei.com/media/a262809e-7b3a-4296-b719-dcf1b094791a?size=784x588
REI Co-op Traverse 60 Pack - Women's,$229.00,"From fit to features, the women's Traverse 60 pack was born from our extensive field research. The result: burly durability, easy adjustability, improved comfort and just-in-case versatility.",4.6,https://www.rei.com/media/0ce3980b-a864-4319-8d11-7c405d52a661?size=784x588
Deuter Trail 28 SL Pack - Women's,$140.00,"Built for alpine hikers and climbers who explore at the highest altitudes, the women's Deuter Trail 28 SL pack is lightweight and comfortable, yet durable enough for your toughest adventures.",4.8,https://www.rei.com/media/d19a0a36-27f8-4371-a7df-a7126a358009?size=784x588
Gregory Nano 22 H2O Hydration Pack,$89.95,"Ideal for quick-strike missions to catch the sunset or a weekend at your favorite mountain music fest, the Gregory Nano 22 H2O hydration pack hauls your gear for the day plus 3 liters of water.",4.5,https://www.rei.com/media/3f6fea5b-cea0-43bf-b5c8-583a09b82d2b?size=784x588
Osprey Talon 36 Pack - Men's,$190.00,"Adept at day trips, ultralight overnighters and even bikepacking, the Osprey Talon 36 pack is designed for dynamic body movement with a continuous-wrap harness and hipbelt that moves with you.",5.0,https://www.rei.com/media/d02ff40e-1619-4d05-8b7e-bd0a938051e2?size=784x588
Gregory Nano 18 H2O Hydration Pack,$79.95,"A handy companion for a spontaneous hike, music festival or busy weekend, the Gregory Nano 18 H2O hydration pack hauls all of your must-haves—and 3 liters of water—when you're out and about.",4.7,https://www.rei.com/media/6af93a9b-971a-497f-9f15-ff63fa0afde3?size=784x588
REI Co-op Trailbreak 60 Pack - Women's,$149.00,"You're set to tackle weekend trips and long hikes with the comfortable women's REI Co-op Trailbreak 60 pack. It's built to last for years, and then you can hand it down—it adjusts to fit most bodies.",4.6,https://www.rei.com/media/b2c162d8-6074-408b-8b71-6941d4c8e71d?size=784x588
REI Co-op Trailbreak 60 Pack - Women's,$149.00,"You're set to tackle weekend trips and long hikes with the comfortable women's REI Co-op Trailbreak 60 pack. It's built to last for years, and then you can hand it down—it adjusts to fit most bodies.",4.6,https://www.rei.com/media/b2c162d8-6074-408b-8b71-6941d4c8e71d?size=784x588
Osprey Talon 22 Pack - Men's,$150.00,"Bring hydration, food and extra layers along wherever your imagination takes you with the men's Osprey Talon 22 pack, your new favorite day-hiking, biking or peak-bagging carry solution.",4.6,https://www.rei.com/media/3d7fe0ab-074e-41d3-ab0b-ca8ce53adfc3?size=784x588
Osprey Poco LT Child Carrier,$285.00,"Don't wait for the weekend to adventure with your little one. Ideal for tight stores, busy sidewalks and shorter hikes, the Osprey Poco LT child carrier helps you share everyday adventures, too.",4.7,https://www.rei.com/media/8614bd8a-5c14-4572-8dfb-d3904378412b?size=784x588
Osprey Aura AG 65 Pack - Women's,$325.00,"You might forget how much you really packed with the women's Osprey Aura AG 65 pack. Built for longer trips or heavyweight weekends, it delivers comfort and ventilation with 3D-suspended mesh.",4.7,https://www.rei.com/media/28c79894-58bd-4e9f-807b-8e9ec0ddb822?size=784x588
Osprey Hydraulics Reservoir - 3 Liters,$49.00,The 3-liter Osprey Hydraulics reservoir is ideal for large-volume packs and long-duration activities.,4.1,https://www.rei.com/media/2c70a109-1e92-402b-b9d3-6d89fba2167d?size=784x588
Gregory 3D Hydro Reservoir - 3 Liters,$42.95,"Thanks to its soft molded 3D design, the 3-liter Gregory 3D Hydro Reservoir works like a reservoir and dries like a bottle. Its generous capacity and convenient features make it a go-to on the trail.",4.4,https://www.rei.com/media/cbea32fe-413f-4b95-9019-01f4f60175f9?size=784x588
Deuter Kid Comfort Child Carrier,$320.00,"Take the whole family on mountain adventures with the Deuter Kid Comfort child carrier. It offers easy carrying, keeps parents' backs fully ventilated and has plenty of rest options for passengers.",4.9,https://www.rei.com/media/01ccd62b-a0b5-4516-a018-cbe6808f9ac5?size=784x588
REI Co-op Trail 2 Waist Pack,$29.95,"Great for keeping snacks and sunscreen handy on a hike, the REI Co-op Trail 2 waist pack also has a secret pocket for your cash and passport that makes it excellent for travel.",4.7,https://www.rei.com/media/442babcb-50b2-47da-b769-87481f2e03cb?size=784x588
Gregory 3D Hydro Reservoir - 2 Liters,$39.95,"The unique, soft-molded design of the 2-liter Gregory 3D Hydro reservoir provides comfort and stability on the trail and dries quickly thanks to the integrated hanger.",4.5,https://www.rei.com/media/c4b0aacc-ca58-437e-8164-3898e4a5fa61?size=784x588
Osprey Sirrus 24 Pack - Women's,$175.00,"The slimmed-down Osprey Sirrus 24 pack is built for light day travel on tough terrain with a women-specific fit, load-distributing suspension system and plenty of organizational features.",4.4,https://www.rei.com/media/4628f934-f9a8-4422-90cc-b9ee8d2b2c9e?size=784x588
Gregory Maya 16 Pack - Women's,$109.95,"Head out for a quick day hike or lightning-fast summit with the women's Gregory Maya 16 pack. Its snug, ergonomic fit sits close to your body as you scramble from boulder field to trail.",4.7,https://www.rei.com/media/52afb1a7-3b5a-4130-b0ed-e37c6ebfa383?size=784x588
Osprey Aether 65 UL Stuff Pack Bundle - Men's,$290.00,Haul heavy loads for a week or a gear-intensive weekend with the customizable fit of the men's Osprey Aether 65 pack. This bundle includes an 18-liter Osprey Ultralight Stuff Pack.,0.0,https://www.rei.com/media/a0b3b733-ce72-4cdf-98ee-3f8b15ba63e0?size=784x588
Gregory Baltoro 75 Pack - Men's,$349.95,"Head on happily down the trail, even with a heavy load. The Gregory Baltoro 75 pack adapts to your body shape and movement for comfort on long trips with lots of food—or short trips with lots of gear.",4.5,https://www.rei.com/media/1da83a56-b71d-480e-834e-f493ff63318b?size=784x588
Sea to Summit Lightweight Dry Sacks - Set of 3,$54.95,"Stay organized on your adventures with this set of 3 Sea to Summit Lightweight dry sacks. With 4-liter, 8-liter and 13-liter sacks, this set is a must-have whether you're paddling or backpacking.",4.5,https://www.rei.com/media/0f088572-62c0-45f0-8947-67a5b155bb49?size=784x588
Osprey Hydraulics Reservoir - 2 Liters,$46.00,The 2-liter Osprey Hydraulics reservoir is ideal for large-volume packs and long-duration activities.,4.3,https://www.rei.com/media/e00a7f9d-ee25-49d6-8b23-5e61961049c3?size=784x588
REI Co-op Pack Duffel Bag,$39.95,"The REI Co-op Pack duffel bag encloses your backpack or child carrier for protection from rough handling during air, train and auto travel.",4.6,https://www.rei.com/media/a9a703b8-e899-441d-b23d-a0ed6d06db98?size=784x588
Gregory Zulu 65 Pack - Men's,$249.95,"Combining week-long volume with a streamlined profile and ventilated, adjustable FreeFloat suspension, the men's Gregory Zulu 65 pack offers year-round hauling for your backcountry adventures.",4.7,https://www.rei.com/media/2a8986e0-96ef-46d5-8b6e-063497302366?size=784x588
Gregory Maven 65 Pack - Women's,$269.95,"Ready to follow the trail on a multiday adventure? The women's Gregory Maven 65 pack boasts an adjustable fit, a breathable back panel and ample pockets to make the long haul feel easy.",4.8,https://www.rei.com/media/058d5536-b43d-4730-b76d-1fe85a2658a6?size=784x588
Gregory Paragon 58 Pack - Men's,$249.95,Stay light on your feet with the men's Gregory Paragon 58 pack. An adjustable FreeFloat dynamic suspension moves with your body  so you stay balanced across steep traverses and through slot canyons.,4.6,https://www.rei.com/media/5b9623d4-dbd0-4479-82f7-28aa83132774?size=784x588
Osprey Hydraulics LT Reservoir - 2.5 Liters,$44.00,The 2.5-liter Osprey Hydraulics LT reservoir is made for light and fast activities where weight and balance (and hydration) are critical.,4.0,https://www.rei.com/media/be2d13e2-67c8-4805-9073-e2c8609e8739?size=784x588
Osprey Manta 34 Hydration Pack - Men's,$215.00,Trek the path less traveled with all of your essentials on hand. The men's Osprey Manta 34 hydration pack helps you carry your gear and keep the H2O flowing while you get your boots dirty.,4.4,https://www.rei.com/media/763e830a-bb65-4309-a368-5b302154f8b8?size=784x588
Peak Design Everyday Backpack V2 20L,$279.95,"Durably and sustainably built for easy access, organization, expansion and protection, the Peak Design Everyday Backpack V2 20L lets you haul your camera gear or everyday essentials in comfort.",4.8,https://www.rei.com/media/9cc9acd3-dc4f-406e-b9e1-c661ef6df4f4?size=784x588
Deuter Aircontact Core 65 + 10 Pack - Men's,$250.00,Need a pack that can handle a weekend trip this month and a longer trek the next? The men's Deuter Aircontact Core 65 + 10 pack offers comfort and versatility for thru-hikers and backpackers.,4.6,https://www.rei.com/media/8584bc89-c805-4dc1-9067-473a27f06471?size=784x588
Sea to Summit Ultra-Sil Compression Dry Sack,$38.95,"The lightweight, waterproof Sea to Summit Ultra-Sil® Compression Dry Sack compresses your clothing and gear to 1/3 the volume while keeping it dry.",4.6,https://www.rei.com/media/bfb0bda4-1336-452e-898a-12b5ed13a610?size=784x588
Peak Design Everyday Backpack V2 30L,$299.95,"Made for easy access, organization, expansion and protection, the durable and sustainably built Peak Design Everyday Backpack V2 30L lets you haul your camera gear or everyday essentials in comfort.",4.8,https://www.rei.com/media/cc7467cc-e616-47a2-b141-620ae1d5f94f?size=784x588
Gregory Juno 24 H2O Hydration Pack - Women's,$149.95,"Big enough to stash your gear for a full-day trail loop, the women's Juno 24 H2O hydration pack comes with a 3 L reservoir and a ventilated back panel so you can stay cool and hydrated on the move.",4.5,https://www.rei.com/media/463f70f9-f9f9-404f-a344-14015fa4ec23?size=784x588
REI Co-op Duck's Back Rain Cover - Medium,$29.95,"The Medium REI Co-op Duck's Back rain cover takes little space in your pack, but covers the whole thing when clouds gather. Its seam-sealed, waterproof shell protects your pack from the rain.",4.8,https://www.rei.com/media/7824b128-f2fa-4c34-b9dd-ad6a69b3c0d2?size=784x588
Cotopaxi Batac 16 L Del Dia Pack,$65.00,"Unstructured and stowable, the Cotopaxi Batac 16 L Del Dia pack is a great choice for spontaneous day trips—whether you're heading downtown or down a trail.",4.8,https://www.rei.com/media/e2fcc90a-4e78-4287-9e4d-43f4480bebf8?size=784x588
Osprey Hydraulics LT Reservoir - 1.5 Liters,$39.00,The 1.5-liter Osprey Hydraulics LT reservoir is made for light and fast activities where weight and balance (and hydration) are critical.,4.0,https://www.rei.com/media/bbf665a8-d637-4118-8a47-a773d25c67c0?size=784x588
Osprey Aether 55 Pack - Men's,$295.00,"When you're hauling weight for days in the wild, the durable, lightweight design and fine-tuned, customizable fit of the men's Osprey Aether 55 pack help you to carry the load in comfort.",4.3,https://www.rei.com/media/72a04939-e68d-45ce-8c2d-e81ea21a2699?size=784x588
Gregory Zulu 40 Pack - Men's,$189.95,"Large enough for supplies for 2 on sunup-to-sundown adventures, the generously sized yet agile men's Gregory Zulu 40 pack can even work for nights in the wild when the gear list is shorter than usual.",4.4,https://www.rei.com/media/7437f295-1c62-45a3-a0f3-53327fb2ca6f?size=784x588
CamelBak Crux 3L Reservoir - 3 Liters,$37.00,The CamelBak Crux 3-liter reservoir delivers high-flow hydration and features an ergonomic handle for easier refilling and an on/off lever at the bite valve that makes it easy to prevent leaks.,3.5,https://www.rei.com/media/795fe4f5-7d04-4943-9567-c33a603ed5d2?size=784x588
REI Co-op Trail 25 Pack - Men's,$79.95,"Sized just right for day hikes, commuting and carry-on travel, the men's REI Co-op Trail 25 pack holds plenty of gear, keeps it well organized and rides light and comfy on your back.",4.6,https://www.rei.com/media/f04915e6-dc75-446a-9858-78dc08a02e2e?size=784x588
REI Co-op Trail 25 Pack - Women's,$79.95,"Light and comfy on your back, the women's REI Co-op Trail 25 pack holds plenty of gear and keeps it well organized for day hikes, commuting and carry-on travel.",4.7,https://www.rei.com/media/ec6a991a-06c0-473e-97e9-bda48e44d2ac?size=784x588
REI Co-op Flash 22 Pack,$59.95,"Lean, clean and well-appointed, the 14 oz. REI Co-op Flash 22 gives you a removable back pad, waist and sternum straps—even a hydration sleeve—real comfort for a long day hike or summit push.",4.5,https://www.rei.com/media/9b6fd812-0683-418a-80d2-fcc7aee5c042?size=784x588
REI Co-op Trail 40 Pack - Men's,$129.00,"Built for comfort, the REI Co-op Trail 40 pack holds plenty of gear for day hikes, overnights and travel. It gives you easy access to your stuff and has tons of handy organizer pockets.",4.6,https://www.rei.com/media/a39e6a25-87fb-4233-b272-925e69ed02e0?size=784x588
REI Co-op Trail 40 Pack - Women's,$129.00,"Ideal for day hikes, overnights and travel, the strong and comfortable women's REI Co-op Trail 40 pack offers easy access to your gear, tons of organizer pockets and a comfortable carry.",4.7,https://www.rei.com/media/81201189-fd3a-44b9-b091-101ca97f2f76?size=784x588
REI Co-op Tarn 18 Pack - Kids',$26.89,"Turn your aspiring young hiker loose on the trail with the durable REI Co-op Tarn 18 daypack. They'll love the kid-specific comfort, thoughtful design and variety of pockets.",4.7,https://www.rei.com/media/4e434a2e-447f-4fc2-a115-36280ec962ec?size=784x588
REI Co-op Trailbreak 60 Pack - Men's,$149.00,"Roomy enough for a weekend and comfortable enough for long hikes, the men's REI Co-op Trailbreak 60 pack is built to last for years, and then you can hand it down—it adjusts to fit most bodies.",4.6,https://www.rei.com/media/b47c04fa-c40d-43c5-a21f-46932264f660?size=784x588
