title,brand,price,description,rating,image,feature
Marmot Catalyst 3P Tent with Footprint,Marmot,$200.93,"You know that easygoing friend who's always ready for an adventure? That's the Marmot Catalyst 3P tent with an included footprint. Easy to pack, pitch and store, it makes camping a casual affair.",4.7,https://www.rei.com/media/150fb8d5-a3c9-4131-85ea-13abe72ddb64?size=784x588,"['Freestanding design with 2 D-shaped doors and 2 vestibules for gear storage', 'Seam-taped, full-coverage fly provides rain protection', 'Top tiebacks roll back the fly back for uninhibited stargazing', 'Dual front zippers and roll-up doors allow for easy access', 'Color-coded clips, poles and fly make it easy to pitch the tent quickly', 'Interior pockets keep small gear organized and close at hand; lampshade pocket securely holds your headlamp to provide ambient light', 'Footprint included']"
REI Co-op Wonderland 6 Tent,REI Co-op,$599.00,"With 360° views and large awnings, the REI Co-op Wonderland 6 tent pitches into a comfy, 3-season headquarters for fun with a spacious interior that divides into 2 rooms for privacy.",3.4,https://www.rei.com/media/fbfde3d5-4f6d-42ef-9764-30dd867811d0?size=784x588,"['Near-vertical walls and rectangular floor plan maximize livable space', 'Interior divider wall with center zip creates 2 interior rooms and can be easily removed to make a giant gathering area for cooking, socializing, etc.', 'Freestanding 6-person design features a triangulated center pole and an extended ridge pole for stability in windy conditions', 'Strategic color coding on tent, fly, footprint and poles simplifies setup', 'Seam-sealed, cut-in floor', 'End awnings provide covered entry and add stability; roll awnings back for more light on sunny days', '2 huge doors with weather protective awning for easy, drip-free access, views and ventilation; unzipped doors stuff away into pockets', 'Scalloped fly and awnings combine with big doors and windows provide 360° views, even with fly on', 'Scalloped fly plus low side vents and upper end and door vents create low-high chimney venting for climate control and condensation mitigation', 'Bugproof mesh paneling walls, windows, and doors for great ventilation and views', 'Multiple interior storage options', 'Includes main stuff sack with shoulder strap and handle, plus separate organizer stuff sacks for poles and stakes', 'Comes with 18 stakes, 8 pre-attached reflective guylines with cleat-lock tighteners and a pole repair sleeve', 'Solution-dyed mesh reduces the environmental impact of the tent', 'Footprint not included']"
The North Face Wawona 6 Tent,The North Face,$475.00,"Named after an iconic redwood, the refreshed The North Face Wawona 6 tent has gone from single- to double-wall construction. Plus, its huge vestibule makes it feel less like a tent, more like a home.",4.6,https://www.rei.com/media/2f9c8c47-299b-4a4c-aa05-b10fbf303691?size=784x588,"['In addition to new double-wall construction, this updated version also features re-engineered poles and simplified setup', 'Made without flame-retardant coatings', 'Hybrid double-wall construction and a large mesh front door offer superior ventilation', 'Massive interior height lets you stand comfortably or sit in chairs inside the tent and vestibule', 'Large vestibule can be used to store gear or as an additional seating area', 'DAC MX poleset is stronger without any weight penalty', 'Color-coded poles and trims make setup simple', 'Internal organization pockets keep essentials at hand', 'Ceiling pockets hold your headlamps, lights, tablets, etc.', 'External guylines provide extra security in inclement weather']"
REI Co-op Half Dome SL 2+ Tent with Footprint,REI Co-op,$329.00,"Dropping over a pound from its famed predecessor, the REI Co-op Half Dome SL 2+ backpacking tent is great for two people who appreciate some extra room, intuitive setup and a-spot-for-it-all storage.",4.2,https://www.rei.com/media/17d0f0fe-15d4-47bc-9113-aaf24eee0509?size=784x588,"[""Superlight (SL) construction engineered for an impressive trail weight (3 lbs. 15 oz.) that stands up to 3-season weather and doesn't skimp on the beloved Half Dome features"", '2+ size floor plan boosts livable space for 2 people, plus gear—or a furry friend', 'Pre-bent pole architecture boosts livable space; vertical side walls provide generous head and shoulder room', 'Mesh panels in upper portion of tent improve ventilation and views; ripstop panels in lower portion provide privacy, reduce drafts and exposure to blowing dust and dirt', 'REI Exclusive tension-truss architecture creates stable vertical sidewalls for generous space and plenty of headroom', '2 large D-shape doors offer a spacious yet lightweight solution for ease of coming and going; doors can be rolled up and secured', '2 dual-stake vestibules offer easy access and additional covered storage', 'Hubbed, color-coded pole assembly simplifies setup', 'Pockets and hangloops help organize the interior', 'Fly design allows sides and ends to be rolled up to maximize views and airflow; everything also rolls down quickly if a storm blows in', 'Fly has 2 closable ceiling vents that provide airflow and help prevent condensation buildup', 'Includes footprint, guylines with tighteners, pole-repair tube, pole bag, 8 stakes and stake bag', 'Made with solution-dyed mesh to reduce water and energy use in manufacturing']"
Coleman Skydome 4-Person Tent,Coleman,$159.95,"With a simple, spacious design that sets up in under 5 min., the Coleman Skydome 4-person tent lets you spend more time relaxing at your campsite and less time messing with gear.",4.4,https://www.rei.com/media/bc533124-6cd2-470f-8d94-941dddcdded1?size=784x588,"['Nearly vertical walls offer 20% more headroom than a traditional Coleman dome tent', 'Pre-attached poles make for a simple, fast setup—you can pitch this tent in under 5 min.', 'Wide door design means you can move airbeds, sleeping bags and other gear in and out with ease', 'Downpour in the forecast? WeatherTec™ system with welded corners, inverted seams and taped seams helps keep you and your gear dry', 'Strong frame is tested to withstand up to 35 mph winds', '8 x 3.5 ft. Full-Fly vestibule creates a protected entry and adds extra storage space', 'Roof vents and mesh back wall help with ventilation and airflow inside the tent for ultimate comfort', 'Tent is sized to fit 1 queen-size air mattress (not included)', 'E-port makes it easy to access an extension cord so you can bring electrical power inside your tent', 'Front left corner on tent, fly pole and sleeve are color coded red to help orient rainfly', 'Mesh storage pockets and a gear loft keep small items organized', 'Includes an expandable carry bag for easy storage']"
Kelty Discovery Basecamp 6 Tent,Kelty,$169.95,"Camping season is calling, and the 6-person Kelty Discovery Basecamp 6 tent makes it easy to answer, setting up easily to serve as a home away from home for your whole crew.",4.7,https://www.rei.com/media/68390e5f-b327-4721-8437-f14e0329542b?size=784x588,"['6-person, 3-season tent features an intuitive X pole design and a large D-door for ease of access into your home away from home', 'Kelty Quick Corners offer lightning-fast and easy setup', 'Waterproof rainfly keeps you dry', 'Sturdy fiberglass poles provide strength and structure', 'Pre-attached guylines for additional stability during windy conditions', 'Internal storage pockets for organization', 'Shark-Mouth duffel provides easy pack-up and cross-body transport']"
REI Co-op Skyward 6 Tent,REI Co-op,$449.00,"Save crawling into a tiny tent for bivouacs—your basecamp can be a whole lot more comfortable. The cabin-shaped REI Co-op Skyward 6 tent is so roomy, campers up to 6'3"" can stand up straight!",4.4,https://www.rei.com/media/c1ee5e4f-7638-47ec-b9b7-4173699b8a5d?size=784x588,"['Near-vertical walls and a rectangular floor plan maximize livable space—you can change clothes standing up straight!', 'Stable, sturdy, freestanding design separates roof assembly from leg poles, making setup easier', 'Large, D-shaped door has a low sill to make getting in and out easy', 'Awning over door creates dry, drip-free entry, even with vestibule door open', 'Large bug-proof mesh ceiling panels enhance ventilation and provide sky views during nice weather', 'Waterproof, cap-style fly covers mesh ceiling panels, providing protection from the rain while still allowing excellent ventilation', 'Twin-stake vestibule offers additional livable space as well as protected gear storage', 'Multiple pockets, high and low, for convenient storage, plus gear loops for attaching lights', 'Includes heavyduty carry bag, separate stuff sacks for poles and stakes, 10 stakes, 4 reflective guy lines with tighteners, and a pole repair sleeve', 'Made using solution-dyed mesh to reduce water and energy use in manufacturing', 'Footprint sold separately']"
The North Face Stormbreak 2 Tent,The North Face,$169.00,"Make new outdoor memories in the roomy The North Face Stormbreak 2. It's a classic 2-person camping tent with ample headroom, plus large doors for easy access and amazing views of the outdoors.",4.8,https://www.rei.com/media/616e79e2-0757-4523-9433-3e0bc59aaa7e?size=784x588,"['Made without flame-retardant coatings', ""You won't have to roll up the doors because you can easily stuff them into the adjacent mesh pockets"", '2 doors and 2 twin-zip, multiconfiguration vestibules', 'High-low ventilation delivers optimal airflow', 'Abundant headroom', 'Fully seam-taped canopy and floor', 'Easy-pitch design simplifies setup']"
The North Face Stormbreak 3 Tent,The North Face,$220.00,"Make new outdoor memories in the roomy The North Face Stormbreak 3. It's a classic 3-person camping tent with ample headroom, plus large doors for easy access and amazing views of the outdoors.",3.8,https://www.rei.com/media/81fa8e84-5b7c-4880-9442-0aa96ee3eb79?size=784x588,"['Made without flame-retardant coatings', ""You won't have to roll up the doors because you can easily stuff them into the adjacent mesh pockets"", '2 doors and 2 twin-zip, multiconfiguration vestibules', 'High-low ventilation delivers optimal airflow', 'Abundant headroom', 'Fully seam-taped canopy and floor', 'Easy-pitch design simplifies setup']"
REI Co-op Base Camp 4 Tent,REI Co-op,$449.00,The mountaineering-inspired REI Co-op Base Camp 4 tent combines sturdy geodesic-dome architecture and rugged materials to create a roomy and robust campground shelter for 4 people.,4.3,https://www.rei.com/media/638322b4-7734-4af2-b45d-86db46853dcc?size=784x588,"['Dome architecture is designed to be highly stable while maximizing interior livability', 'Wide-mouth door orientation gives all sleepers equal access to the 2 doors—no need to crawl over a tent mate to get in and out', 'Large doors have solid fabric for privacy and mesh for ventilation; doors tuck into roof pockets', '2 roof vents plus a low side vent create ""chimney effect"" ventilation, helping control condensation; zippered access allows campers to adjust the vents from inside the tent', 'Color coding on poles and sleeves for simple setup', 'Large pole-supported vestibule and a smaller stake-out vestibule provide covered storage front and rear', 'Coated 150-denier polyester Oxford floor is abrasion- and puncture-resistant', 'Full-coverage polyester rainfly is resistant to stretching and UV rays', 'Multiple pockets and hang loops help organize gear and essentials inside the tent', 'Reflective trims and detailing help you see your tent at night', 'Vestibule stake-out loops large enough to accommodate skis or split boards', 'Includes a heavy duty-storage sack with shoulder sling, stakes, guylines and tighteners, as well as a pole-repair tube, a pole bag and a stake bag', ""Tent's mesh is solution-dyed, reducing both water and energy used in the manufacturing process"", 'The REI Co-op Base Camp 4 Footprint (Item #136059) is sold separately; not compatible with any model year 2018 or older Base Camp 4 footprints']"
Eureka Copper Canyon LX 4-Person Tent,Eureka,$259.95,"With its easy setup, smart features and full standing height, the cabin-style Eureka Copper Canyon LX 4-person tent offers plenty of space for the whole gang to hang out, stretch out and sleep well.",4.2,https://www.rei.com/media/352a4ca5-8cc6-4e70-ad34-00aedef4f67d?size=784x588,"['4-pole cabin-style tent provides generous living space; near-vertical walls provide standing room and are ideal when camping with air mattresses or cots', 'Freestanding, combination steel/fiberglass frame with quick clips, pole sleeves and corner hubs makes setup easy, even for 1 person', 'Large mesh windows with waterproof curtains offer scenic views and plenty of ventilation', 'Extended fly coverage over the door provides extra weather protection and a dry entryway', ""Zippered E! Powerport lets you easily run an extension cord inside so you can keep everyone's gadgets charged"", 'Plenty of stash pockets and a gear loft help keep things organized']"
Kelty Discovery Basecamp 4 Tent,Kelty,$109.95,"Camping season is calling, and the 4-person Kelty Discovery Basecamp 4 tent makes it easy to answer, setting up easily to serve as your home away from home.",3.4,https://www.rei.com/media/c71f65ba-3548-4dd4-8871-a377b5be2c96?size=784x588,"['4-person, 3-season tent features an intuitive X pole design and a large D-door for ease-of access into your home away from home', 'Kelty Quick Corners offer lightning-fast and easy setup', 'Waterproof rainfly keeps you dry', 'Sturdy fiberglass poles provide strength and structure', 'Pre-attached guylines for additional stability during windy conditions', 'Internal storage pockets for organization', 'Shark-Mouth duffel provides easy pack-up and cross-body transport']"
REI Co-op Base Camp 6 Tent,REI Co-op,$549.00,"Combining sturdy geodesic-dome architecture and rugged materials, the mountaineering-inspired REI Co-op Base Camp 6 tent is a roomy and robust campground shelter for 6 people.",4.0,https://www.rei.com/media/8dcbb8bc-c94c-42b1-bc40-89f4063c6da8?size=784x588,"['Dome architecture is designed to be highly stable while maximizing interior livability', 'Wide-mouth door orientation gives all sleepers equal access to the 2 doors—no need to crawl over a tent mate to get in and out', 'Large doors have solid fabric for privacy and mesh for ventilation; doors tuck into roof pockets', '2 roof vents plus low side vent create ""chimney effect"" ventilation, helping control condensation; zippered access allows campers to adjust the vents from inside the tent', 'Color coding on poles and sleeves for simple setup', 'Large pole-supported vestibule and a smaller stake-out vestibule provide covered storage front and rear', 'Coated 150-denier polyester Oxford floor is abrasion- and puncture-resistant', 'Full-coverage polyester rainfly is resistant to stretching and UV rays', 'Multiple pockets and hang loops help organize gear and essentials inside the tent', 'Reflective trims and detailing help you see your tent at night', 'Vestibule stake-out loops are large enough to accommodate skis or split boards', 'Includes a heavy-duty storage sack with shoulder sling, stakes, guylines and tighteners, as well as a pole-repair tube, a pole bag and a stake bag', ""Tent's mesh is solution-dyed, reducing both water and energy used in the manufacturing process"", 'The REI Base Camp 6 Footprint (Item #136060) is sold separately; not compatible with any model year 2018 or older Base Camp 6 footprints']"
REI Co-op Trail Hut 2 Tent with Footprint - Print,REI Co-op,$199.00,"A happy home for the trail, the 3-season REI Co-op Trail Hut 2 is a dome-shaped happy medium between comfort and cost with easy setup, some storage and some extra room thanks to the ridge pole.",4.5,https://www.rei.com/media/375750eb-8ffc-482c-8326-ee5b20a8706f?size=784x588,"['Freestanding dome architecture with equal-length poles and pole clips is easy to set up and familiar to experienced campers', 'Ridge pole supports door walls for increased living space', '2 large ""D"" doors provide easy entry and exit for 2 people', '2 large vestibules store gear out of the elements', 'Fly doors roll up over the roof for a clear sky view, plus improved venting and reduced condensation', 'Integrated door venting reduces weight and bulk', 'Fly doors can pitch out to create a large awning cover', 'Internal pockets and gear loops for organizing essentials', 'Made with solution-dyed mesh to reduce water and energy use in manufacturing', 'Includes rainfly, footprint, stuff sack, stakes and guylines with tighteners']"
Marmot Catalyst 2P Tent with Footprint,Marmot,$163.93,"You know that easygoing friend who's always ready for an adventure? That's the Marmot Catalyst 2P tent with an included footprint. Easy to pack, pitch and store, it makes camping a casual affair.",5.0,https://www.rei.com/media/acafc53b-65cb-4a7c-8444-7391c8c06703?size=784x588,"['Freestanding design with 2 D-shaped doors and 2 vestibules for gear storage', 'Seam-taped, full-coverage fly provides rain protection', 'Top tiebacks roll back the fly back for uninhibited stargazing', 'Dual front zippers and roll-up doors allow for easy access', 'Color-coded clips, poles and fly make it easy to pitch the tent quickly', 'Interior pockets keep small gear organized and close at hand; lampshade pocket securely holds your headlamp to provide ambient light', 'Footprint included']"
ust House Party 6 Tent,ust,$155.83,"Easy to setup and equipped to sleep 6 comfortably with expandable walls, the spacious ust House Party 6 tent makes any camping trip a fun, fuss-free experience.",3.5,https://www.rei.com/media/2fc5c6b6-7968-43cc-a9a3-24cd2f74e5fc?size=784x588,"['Durable single-layer polyester wall construction combines the tent body and rain fly for a quick, easy setup', 'Expandable walls and an oversize base help maximize interior space when you need it', 'Large mesh vents on both sides and vents in the doors provide ample airflow to reduce dewy condensation', 'Extra large front and rear doors and tunnel-like construction make loading cots, inflated air mattresses and large bags incredibly easy', 'Durable, heavy-duty 150-denier oxford polyester floor offers added durability when setting up on rough ground', 'Fully taped seams keep water and moisture from getting inside', 'Aluminum poles are color-coded to match the sleeves for quick and easy setup', 'Integrated interior storage pocket system and gear loft keep your personal items organized']"
Mountain Hardwear Mineral King 3 Tent with Footprint,Mountain Hardwear,$350.00,"Spacious enough for car camping, yet light enough for multiday backcountry treks, the Mountain Hardwear Mineral King 3 tent with footprint is ready for adventure no matter where your plans take you.",4.6,https://www.rei.com/media/90ea566b-8712-44e6-a244-e12c6665cfe5?size=784x588,"['Symmetrical and rectangular design allows head-to-toe sleeping configuration to maximize individual space and comfort', '2 large doors provide easy entry/exit and an expansive view with the vestibule rolled back', 'Full mesh upper canopy optimizes ventilation and enables unobstructed views', 'Fly rolls back and secures halfway for stargazing at night or shade during the day', '2 full-size, dry-entry vestibules with a vent at the top provide a work area and gear storage', 'Pre-bent DAC Pressfit™ poles create generous interior space', 'Symmetrical hub-connected poles make pitching easy', '5 pockets offer ample interior storage off the floor', 'Seam taped for a waterproof construction; lightweight, bathtub-style floor keeps moisture out', 'Included footprint extends the life of the tent floor', 'All tent materials are free of fire-retardant chemicals']"
REI Co-op Half Dome 2 Plus Tent - 2020,REI Co-op,$159.93,"Your home away from home shouldn't skimp on the essentials. The 3-season, 2020 REI Co-op Half Dome 2 Plus backpacking tent provides you and a partner with plenty of room to stretch out and stay comfy.",4.0,https://www.rei.com/media/0b2ff04b-b5ef-4bd2-b116-c863551bc93d?size=784x588,"['Improved pole architecture boosts livable space; vertical side walls provide generous head and shoulder room', 'Mesh panels in upper portion of tent improve ventilation and views; ripstop panels in lower portion provide privacy, reduce drafts and exposure to blowing dust and dirt', 'REI Exclusive tension-truss architecture creates stable vertical sidewalls for generous space and plenty of headroom', '2 large doors and 2 vestibules offer easy access and additional covered storage', 'Hubbed, color-coded pole assembly simplifies setup', 'Pockets and hang loops help organize the interior', 'When zipped open, doors stash out of the way in pockets just inside the door opening', 'Fly design allows sides and ends to be rolled up to maximize views and airflow; everything also rolls down quickly if a storm blows in', 'Fly has 4 ceiling vents that provide airflow to prevent condensation buildup', 'Includes guylines with tighteners, pole-repair tube, pole bag, 8 stakes and stake bag', 'Made with solution-dyed mesh to reduce water and energy use in manufacturing', ""Inducted in the Editors' Choice 25th Anniversary Hall of Fame by Backpacker magazine (2018)"", 'Uses 2020 Half Dome tent design']"
